YEAR,TERM,TEACHER ID,TEACHER NAME,CLASS,STUDENT NAME,STUDENT ID,DOB,DOMAIN,SUB CATEGORY,SKILL,SCORE,COMMENT
2021,2,T002,MRS BELINDA KOH,K1,RACHEL LEE,S0001,15-Jun-16,MOTOR SKILLS DEVELOPMENT,Gross Motor Skills,Jumps over a stationary rope held above the ground,4,
2021,2,T002,MRS BELINDA KOH,K1,RACHEL LEE,S0001,15-Jun-16,MOTOR SKILLS DEVELOPMENT,Gross Motor Skills,Throws an object in the intended direction,4,
2021,2,T002,MRS BELINDA KOH,K1,RACHEL LEE,S0001,15-Jun-16,MOTOR SKILLS DEVELOPMENT,Gross Motor Skills,Catches objects with arms flexed ,4,
2021,2,T002,MRS BELINDA KOH,K1,RACHEL LEE,S0001,15-Jun-16,MOTOR SKILLS DEVELOPMENT,Gross Motor Skills,Is able to walk backwards ,4,
2021,2,T002,MRS BELINDA KOH,K1,RACHEL LEE,S0001,15-Jun-16,MOTOR SKILLS DEVELOPMENT,Gross Motor Skills,Commendable Areas observed:,0,"Rachel has increased in her confidence in reading in front 
of her classmates. She is a delightful & 
animated reader. Rachel won the interclass spelling bee 
competition!"
2021,2,T002,MRS BELINDA KOH,K1,RACHEL LEE,S0001,15-Jun-16,MOTOR SKILLS DEVELOPMENT,Gross Motor Skills,Areas of potential in this category,0,"Rachel loves to create.  If she creates her own materials, 
this would boost her confidence in this area even more"
2021,2,T002,MRS BELINDA KOH,K1,RACHEL LEE,S0001,15-Jun-16,MOTOR SKILLS DEVELOPMENT,Gross Motor Skills,"Suggested areas for parents to positively encourage 
at home",0,"1. To read books aloud to siblings to boost her confidence  
2. Mini projects – create a short story book  
3. Mini competitions to have more difficult words to 
challenge her spelling"
2021,1,T002,MRS BELINDA KOH,K1,RACHEL LEE,S0001,15-Jun-16,MOTOR SKILLS DEVELOPMENT,Fine Motor Skills,Uses writing and drawing tools with control and correct grip,4,
2021,1,T002,MRS BELINDA KOH,K1,RACHEL LEE,S0001,15-Jun-16,MOTOR SKILLS DEVELOPMENT,Fine Motor Skills,Colours within a given shape,4,
2021,1,T002,MRS BELINDA KOH,K1,RACHEL LEE,S0001,15-Jun-16,MOTOR SKILLS DEVELOPMENT,Fine Motor Skills,Holds paper in place with one hand while writing with the other ,4,
2021,1,T002,MRS BELINDA KOH,K1,RACHEL LEE,S0001,15-Jun-16,MOTOR SKILLS DEVELOPMENT,Fine Motor Skills,Is able to cut along straight lines,4,
2021,1,T002,MRS BELINDA KOH,K1,RACHEL LEE,S0001,15-Jun-16,MOTOR SKILLS DEVELOPMENT,Fine Motor Skills,Uses fine motor skills for self-help skills,4,
2021,1,T002,MRS BELINDA KOH,K1,RACHEL LEE,S0001,15-Jun-16,MOTOR SKILLS DEVELOPMENT,Fine Motor Skills,Commendable Areas observed:,0,"Rachel has increased in her confidence in reading in front 
of her classmates. She is a delightful & 
animated reader. Rachel won the interclass spelling bee 
competition!"
2021,1,T002,MRS BELINDA KOH,K1,RACHEL LEE,S0001,15-Jun-16,MOTOR SKILLS DEVELOPMENT,Fine Motor Skills,Areas of potential in this category,0,"Rachel loves to create.  If she creates her own materials, 
this would boost her confidence in this area even more"
2021,1,T002,MRS BELINDA KOH,K1,RACHEL LEE,S0001,15-Jun-16,MOTOR SKILLS DEVELOPMENT,Fine Motor Skills,"Suggested areas for parents to positively encourage 
at home",0,"1. To read books aloud to siblings to boost her confidence  
2. Mini projects – create a short story book  
3. Mini competitions to have more difficult words to 
challenge her spelling"
2021,2,T002,MRS BELINDA KOH,K1,RACHEL LEE,S0001,15-Jun-16,MOTOR SKILLS DEVELOPMENT,Fine Motor Skills,Uses writing and drawing tools with control and correct grip,4,
2021,2,T002,MRS BELINDA KOH,K1,RACHEL LEE,S0001,15-Jun-16,MOTOR SKILLS DEVELOPMENT,Fine Motor Skills,Colours within a given shape,4,
2021,2,T002,MRS BELINDA KOH,K1,RACHEL LEE,S0001,15-Jun-16,MOTOR SKILLS DEVELOPMENT,Fine Motor Skills,Holds paper in place with one hand while writing with the other ,4,
2021,2,T002,MRS BELINDA KOH,K1,RACHEL LEE,S0001,15-Jun-16,MOTOR SKILLS DEVELOPMENT,Fine Motor Skills,Is able to cut along straight lines,4,
2021,2,T002,MRS BELINDA KOH,K1,RACHEL LEE,S0001,15-Jun-16,MOTOR SKILLS DEVELOPMENT,Fine Motor Skills,Uses fine motor skills for self-help skills,4,
2021,2,T002,MRS BELINDA KOH,K1,RACHEL LEE,S0001,15-Jun-16,MOTOR SKILLS DEVELOPMENT,Fine Motor Skills,Commendable Areas observed:,0,"Rachel has increased in her confidence in reading in front 
of her classmates. She is a delightful & 
animated reader. Rachel won the interclass spelling bee 
competition!"
2021,2,T002,MRS BELINDA KOH,K1,RACHEL LEE,S0001,15-Jun-16,MOTOR SKILLS DEVELOPMENT,Fine Motor Skills,Areas of potential in this category,0,"Rachel loves to create.  If she creates her own materials, 
this would boost her confidence in this area even more"
2021,2,T002,MRS BELINDA KOH,K1,RACHEL LEE,S0001,15-Jun-16,MOTOR SKILLS DEVELOPMENT,Fine Motor Skills,"Suggested areas for parents to positively encourage 
at home",0,"1. To read books aloud to siblings to boost her confidence  
2. Mini projects – create a short story book  
3. Mini competitions to have more difficult words to 
challenge her spelling"
2021,1,T002,MRS BELINDA KOH,K1,RACHEL LEE,S0001,15-Jun-16,NUMERACY SKILLS,"Simple Relationships, Spatial Concepts and Patterns, Counting and Number Sense","Compares and uses mathematical language to compare two sets of objects (i.e. as many as, more than, fewer than, equal number of)",4,
2021,1,T002,MRS BELINDA KOH,K1,RACHEL LEE,S0001,15-Jun-16,NUMERACY SKILLS,"Simple Relationships, Spatial Concepts and Patterns, Counting and Number Sense","Uses non-standard units of measurement to measure length, height and capacity",4,
2021,1,T002,MRS BELINDA KOH,K1,RACHEL LEE,S0001,15-Jun-16,NUMERACY SKILLS,"Simple Relationships, Spatial Concepts and Patterns, Counting and Number Sense","Compares objects according to height  (taller than, shorter than)",4,
2021,1,T002,MRS BELINDA KOH,K1,RACHEL LEE,S0001,15-Jun-16,NUMERACY SKILLS,"Simple Relationships, Spatial Concepts and Patterns, Counting and Number Sense","Compares objects according to length (longer than, shorter than)",4,
2021,1,T002,MRS BELINDA KOH,K1,RACHEL LEE,S0001,15-Jun-16,NUMERACY SKILLS,"Simple Relationships, Spatial Concepts and Patterns, Counting and Number Sense",Compares quantities according to capacity,4,
2021,1,T002,MRS BELINDA KOH,K1,RACHEL LEE,S0001,15-Jun-16,NUMERACY SKILLS,"Simple Relationships, Spatial Concepts and Patterns, Counting and Number Sense",Understands one-to-one correspondence,4,
2021,1,T002,MRS BELINDA KOH,K1,RACHEL LEE,S0001,15-Jun-16,NUMERACY SKILLS,"Simple Relationships, Spatial Concepts and Patterns, Counting and Number Sense",Creates visual models of more/less or more than/ fewer than,4,
2021,1,T002,MRS BELINDA KOH,K1,RACHEL LEE,S0001,15-Jun-16,NUMERACY SKILLS,"Simple Relationships, Spatial Concepts and Patterns, Counting and Number Sense",Counts by rote from 1 – 10 ,4,
2021,1,T002,MRS BELINDA KOH,K1,RACHEL LEE,S0001,15-Jun-16,NUMERACY SKILLS,"Simple Relationships, Spatial Concepts and Patterns, Counting and Number Sense",Identifies numerals from 0 – 10,4,
2021,1,T002,MRS BELINDA KOH,K1,RACHEL LEE,S0001,15-Jun-16,NUMERACY SKILLS,"Simple Relationships, Spatial Concepts and Patterns, Counting and Number Sense",Commendable Areas observed:,0,"Rachel has increased in her confidence in reading in front 
of her classmates. She is a delightful & 
animated reader. Rachel won the interclass spelling bee 
competition!"
2021,1,T002,MRS BELINDA KOH,K1,RACHEL LEE,S0001,15-Jun-16,NUMERACY SKILLS,"Simple Relationships, Spatial Concepts and Patterns, Counting and Number Sense",Areas of potential in this category,0,"Rachel loves to create.  If she creates her own materials, 
this would boost her confidence in this area even more"
2021,1,T002,MRS BELINDA KOH,K1,RACHEL LEE,S0001,15-Jun-16,NUMERACY SKILLS,"Simple Relationships, Spatial Concepts and Patterns, Counting and Number Sense","Suggested areas for parents to positively encourage 
at home",0,"1. To read books aloud to siblings to boost her confidence  
2. Mini projects – create a short story book  
3. Mini competitions to have more difficult words to 
challenge her spelling"
2021,2,T002,MRS BELINDA KOH,K1,RACHEL LEE,S0001,15-Jun-16,NUMERACY SKILLS,"Simple Relationships, Spatial Concepts and Patterns, Counting and Number Sense","Compares and uses mathematical language to compare two sets of objects (i.e. as many as, more than, fewer than, equal number of)",4,
2021,2,T002,MRS BELINDA KOH,K1,RACHEL LEE,S0001,15-Jun-16,NUMERACY SKILLS,"Simple Relationships, Spatial Concepts and Patterns, Counting and Number Sense","Uses non-standard units of measurement to measure length, height and capacity",4,
2021,2,T002,MRS BELINDA KOH,K1,RACHEL LEE,S0001,15-Jun-16,NUMERACY SKILLS,"Simple Relationships, Spatial Concepts and Patterns, Counting and Number Sense","Compares objects according to height  (taller than, shorter than)",4,
2021,2,T002,MRS BELINDA KOH,K1,RACHEL LEE,S0001,15-Jun-16,NUMERACY SKILLS,"Simple Relationships, Spatial Concepts and Patterns, Counting and Number Sense","Compares objects according to length (longer than, shorter than)",4,
2021,2,T002,MRS BELINDA KOH,K1,RACHEL LEE,S0001,15-Jun-16,NUMERACY SKILLS,"Simple Relationships, Spatial Concepts and Patterns, Counting and Number Sense",Compares quantities according to capacity,4,
2021,2,T002,MRS BELINDA KOH,K1,RACHEL LEE,S0001,15-Jun-16,NUMERACY SKILLS,"Simple Relationships, Spatial Concepts and Patterns, Counting and Number Sense",Understands one-to-one correspondence,4,
2021,2,T002,MRS BELINDA KOH,K1,RACHEL LEE,S0001,15-Jun-16,NUMERACY SKILLS,"Simple Relationships, Spatial Concepts and Patterns, Counting and Number Sense",Creates visual models of more/less or more than/ fewer than,4,
2021,2,T002,MRS BELINDA KOH,K1,RACHEL LEE,S0001,15-Jun-16,NUMERACY SKILLS,"Simple Relationships, Spatial Concepts and Patterns, Counting and Number Sense",Estimates quantity of objects,4,
2021,2,T002,MRS BELINDA KOH,K1,RACHEL LEE,S0001,15-Jun-16,NUMERACY SKILLS,"Simple Relationships, Spatial Concepts and Patterns, Counting and Number Sense",Reads simple graphs,4,
2021,2,T002,MRS BELINDA KOH,K1,RACHEL LEE,S0001,15-Jun-16,NUMERACY SKILLS,"Simple Relationships, Spatial Concepts and Patterns, Counting and Number Sense",Understands concepts of whole and part (i.e. equal and unequal parts),4,
2021,2,T002,MRS BELINDA KOH,K1,RACHEL LEE,S0001,15-Jun-16,NUMERACY SKILLS,"Simple Relationships, Spatial Concepts and Patterns, Counting and Number Sense",Attempts basic concepts of addition and subtraction (i.e. adding 1 or taking away 1),4,
2021,2,T002,MRS BELINDA KOH,K1,RACHEL LEE,S0001,15-Jun-16,NUMERACY SKILLS,"Simple Relationships, Spatial Concepts and Patterns, Counting and Number Sense",Orders objects according to increasing or decreasing size,4,
2021,2,T002,MRS BELINDA KOH,K1,RACHEL LEE,S0001,15-Jun-16,NUMERACY SKILLS,"Simple Relationships, Spatial Concepts and Patterns, Counting and Number Sense",Counts by rote from 1 – 10,4,
2021,2,T002,MRS BELINDA KOH,K1,RACHEL LEE,S0001,15-Jun-16,NUMERACY SKILLS,"Simple Relationships, Spatial Concepts and Patterns, Counting and Number Sense",Counts by rote from 1 – 20,4,
2021,2,T002,MRS BELINDA KOH,K1,RACHEL LEE,S0001,15-Jun-16,NUMERACY SKILLS,"Simple Relationships, Spatial Concepts and Patterns, Counting and Number Sense",Identifies numerals from 0 – 10,4,
2021,2,T002,MRS BELINDA KOH,K1,RACHEL LEE,S0001,15-Jun-16,NUMERACY SKILLS,"Simple Relationships, Spatial Concepts and Patterns, Counting and Number Sense",Identifies numerals from 11 – 20,4,
2021,2,T002,MRS BELINDA KOH,K1,RACHEL LEE,S0001,15-Jun-16,NUMERACY SKILLS,"Simple Relationships, Spatial Concepts and Patterns, Counting and Number Sense",Writes numerals 0 – 9 correctly,4,
2021,2,T002,MRS BELINDA KOH,K1,RACHEL LEE,S0001,15-Jun-16,NUMERACY SKILLS,"Simple Relationships, Spatial Concepts and Patterns, Counting and Number Sense",Commendable Areas observed:,0,"Rachel has increased in her confidence in reading in front 
of her classmates. She is a delightful & 
animated reader. Rachel won the interclass spelling bee 
competition!"
2021,2,T002,MRS BELINDA KOH,K1,RACHEL LEE,S0001,15-Jun-16,NUMERACY SKILLS,"Simple Relationships, Spatial Concepts and Patterns, Counting and Number Sense",Areas of potential in this category,0,"Rachel loves to create.  If she creates her own materials, 
this would boost her confidence in this area even more"
2021,2,T002,MRS BELINDA KOH,K1,RACHEL LEE,S0001,15-Jun-16,NUMERACY SKILLS,"Simple Relationships, Spatial Concepts and Patterns, Counting and Number Sense","Suggested areas for parents to positively encourage 
at home",0,"1. To read books aloud to siblings to boost her confidence  
2. Mini projects – create a short story book  
3. Mini competitions to have more difficult words to 
challenge her spelling"
2021,1,T002,MRS BELINDA KOH,K1,RACHEL LEE,S0001,15-Jun-16,SOCIAL AND EMOTIONAL DEVELOPMENT,Self Awareness,Asks for assistance when having difficulty,4,
2021,1,T002,MRS BELINDA KOH,K1,RACHEL LEE,S0001,15-Jun-16,SOCIAL AND EMOTIONAL DEVELOPMENT,Self Awareness,Demonstrates increasing independence,4,
2021,1,T002,MRS BELINDA KOH,K1,RACHEL LEE,S0001,15-Jun-16,SOCIAL AND EMOTIONAL DEVELOPMENT,Self Awareness,Demonstrates self-confidence,4,
2021,1,T002,MRS BELINDA KOH,K1,RACHEL LEE,S0001,15-Jun-16,SOCIAL AND EMOTIONAL DEVELOPMENT,Self Awareness,Displays a positive attitude,4,
2021,1,T002,MRS BELINDA KOH,K1,RACHEL LEE,S0001,15-Jun-16,SOCIAL AND EMOTIONAL DEVELOPMENT,Self Awareness,Expresses frustrations/anger effectively through verbalisation without harming others,4,
2021,1,T002,MRS BELINDA KOH,K1,RACHEL LEE,S0001,15-Jun-16,SOCIAL AND EMOTIONAL DEVELOPMENT,Self Awareness,Has a sense of humour,4,
2021,1,T002,MRS BELINDA KOH,K1,RACHEL LEE,S0001,15-Jun-16,SOCIAL AND EMOTIONAL DEVELOPMENT,Self Awareness,Is able to recover from anger or temper tantrums,4,
2021,1,T002,MRS BELINDA KOH,K1,RACHEL LEE,S0001,15-Jun-16,SOCIAL AND EMOTIONAL DEVELOPMENT,Self Awareness,Is polite and courteous,4,
2021,1,T002,MRS BELINDA KOH,K1,RACHEL LEE,S0001,15-Jun-16,SOCIAL AND EMOTIONAL DEVELOPMENT,Self Awareness,Verbalises emotions felt,4,
2021,1,T002,MRS BELINDA KOH,K1,RACHEL LEE,S0001,15-Jun-16,SOCIAL AND EMOTIONAL DEVELOPMENT,Self Awareness,Commendable Areas observed:,0,"Rachel has increased in her confidence in reading in front 
of her classmates. She is a delightful & 
animated reader. Rachel won the interclass spelling bee 
competition!"
2021,1,T002,MRS BELINDA KOH,K1,RACHEL LEE,S0001,15-Jun-16,SOCIAL AND EMOTIONAL DEVELOPMENT,Self Awareness,Areas of potential in this category,0,"Rachel loves to create.  If she creates her own materials, 
this would boost her confidence in this area even more"
2021,1,T002,MRS BELINDA KOH,K1,RACHEL LEE,S0001,15-Jun-16,SOCIAL AND EMOTIONAL DEVELOPMENT,Self Awareness,"Suggested areas for parents to positively encourage 
at home",0,"1. To read books aloud to siblings to boost her confidence  
2. Mini projects – create a short story book  
3. Mini competitions to have more difficult words to 
challenge her spelling"
2021,1,T002,MRS BELINDA KOH,K1,RACHEL LEE,S0001,15-Jun-16,SOCIAL AND EMOTIONAL DEVELOPMENT,Social Awareness,Accepts and respects authority,4,
2021,1,T002,MRS BELINDA KOH,K1,RACHEL LEE,S0001,15-Jun-16,SOCIAL AND EMOTIONAL DEVELOPMENT,Social Awareness,Attempts to help with clean-up activities,4,
2021,1,T002,MRS BELINDA KOH,K1,RACHEL LEE,S0001,15-Jun-16,SOCIAL AND EMOTIONAL DEVELOPMENT,Social Awareness,Engages in conversations with other children,4,
2021,1,T002,MRS BELINDA KOH,K1,RACHEL LEE,S0001,15-Jun-16,SOCIAL AND EMOTIONAL DEVELOPMENT,Social Awareness,Is willing to share and take turns,4,
2021,1,T002,MRS BELINDA KOH,K1,RACHEL LEE,S0001,15-Jun-16,SOCIAL AND EMOTIONAL DEVELOPMENT,Social Awareness,Plays cooperatively with peers,4,
2021,1,T002,MRS BELINDA KOH,K1,RACHEL LEE,S0001,15-Jun-16,SOCIAL AND EMOTIONAL DEVELOPMENT,Social Awareness,Shows empathy and is aware of the emotions of others,4,
2021,1,T002,MRS BELINDA KOH,K1,RACHEL LEE,S0001,15-Jun-16,SOCIAL AND EMOTIONAL DEVELOPMENT,Social Awareness,"Uses non-verbal interactions (e.g. smiles, waves, nods)",4,
2021,1,T002,MRS BELINDA KOH,K1,RACHEL LEE,S0001,15-Jun-16,SOCIAL AND EMOTIONAL DEVELOPMENT,Social Awareness,Commendable Areas observed:,0,"Rachel has increased in her confidence in reading in front 
of her classmates. She is a delightful & 
animated reader. Rachel won the interclass spelling bee 
competition!"
2021,1,T002,MRS BELINDA KOH,K1,RACHEL LEE,S0001,15-Jun-16,SOCIAL AND EMOTIONAL DEVELOPMENT,Social Awareness,Areas of potential in this category,0,"Rachel loves to create.  If she creates her own materials, 
this would boost her confidence in this area even more"
2021,1,T002,MRS BELINDA KOH,K1,RACHEL LEE,S0001,15-Jun-16,SOCIAL AND EMOTIONAL DEVELOPMENT,Social Awareness,"Suggested areas for parents to positively encourage 
at home",0,"1. To read books aloud to siblings to boost her confidence  
2. Mini projects – create a short story book  
3. Mini competitions to have more difficult words to 
challenge her spelling"
2021,2,T002,MRS BELINDA KOH,K1,RACHEL LEE,S0001,15-Jun-16,SOCIAL AND EMOTIONAL DEVELOPMENT,Self Awareness,Asks for assistance when having difficulty,4,
2021,2,T002,MRS BELINDA KOH,K1,RACHEL LEE,S0001,15-Jun-16,SOCIAL AND EMOTIONAL DEVELOPMENT,Self Awareness,Demonstrates increasing independence,4,
2021,2,T002,MRS BELINDA KOH,K1,RACHEL LEE,S0001,15-Jun-16,SOCIAL AND EMOTIONAL DEVELOPMENT,Self Awareness,Demonstrates self-confidence,4,
2021,2,T002,MRS BELINDA KOH,K1,RACHEL LEE,S0001,15-Jun-16,SOCIAL AND EMOTIONAL DEVELOPMENT,Self Awareness,Displays a positive attitude,4,
2021,2,T002,MRS BELINDA KOH,K1,RACHEL LEE,S0001,15-Jun-16,SOCIAL AND EMOTIONAL DEVELOPMENT,Self Awareness,Expresses frustrations/anger effectively through verbalisation without harming others,4,
2021,2,T002,MRS BELINDA KOH,K1,RACHEL LEE,S0001,15-Jun-16,SOCIAL AND EMOTIONAL DEVELOPMENT,Self Awareness,Has a sense of humour,4,
2021,2,T002,MRS BELINDA KOH,K1,RACHEL LEE,S0001,15-Jun-16,SOCIAL AND EMOTIONAL DEVELOPMENT,Self Awareness,Is able to recover from anger or temper tantrums,4,
2021,2,T002,MRS BELINDA KOH,K1,RACHEL LEE,S0001,15-Jun-16,SOCIAL AND EMOTIONAL DEVELOPMENT,Self Awareness,Is polite and courteous,4,
2021,2,T002,MRS BELINDA KOH,K1,RACHEL LEE,S0001,15-Jun-16,SOCIAL AND EMOTIONAL DEVELOPMENT,Self Awareness,Verbalises emotions felt,4,
2021,2,T002,MRS BELINDA KOH,K1,RACHEL LEE,S0001,15-Jun-16,SOCIAL AND EMOTIONAL DEVELOPMENT,Self Awareness,Commendable Areas observed:,0,"Rachel has increased in her confidence in reading in front 
of her classmates. She is a delightful & 
animated reader. Rachel won the interclass spelling bee 
competition!"
2021,2,T002,MRS BELINDA KOH,K1,RACHEL LEE,S0001,15-Jun-16,SOCIAL AND EMOTIONAL DEVELOPMENT,Self Awareness,Areas of potential in this category,0,"Rachel loves to create.  If she creates her own materials, 
this would boost her confidence in this area even more"
2021,2,T002,MRS BELINDA KOH,K1,RACHEL LEE,S0001,15-Jun-16,SOCIAL AND EMOTIONAL DEVELOPMENT,Self Awareness,"Suggested areas for parents to positively encourage 
at home",0,"1. To read books aloud to siblings to boost her confidence  
2. Mini projects – create a short story book  
3. Mini competitions to have more difficult words to 
challenge her spelling"
2021,2,T002,MRS BELINDA KOH,K1,RACHEL LEE,S0001,15-Jun-16,SOCIAL AND EMOTIONAL DEVELOPMENT,Social Awareness,Accepts and respects authority,4,
2021,2,T002,MRS BELINDA KOH,K1,RACHEL LEE,S0001,15-Jun-16,SOCIAL AND EMOTIONAL DEVELOPMENT,Social Awareness,Attempts to help with clean-up activities,4,
2021,2,T002,MRS BELINDA KOH,K1,RACHEL LEE,S0001,15-Jun-16,SOCIAL AND EMOTIONAL DEVELOPMENT,Social Awareness,Engages in conversations with other children,4,
2021,2,T002,MRS BELINDA KOH,K1,RACHEL LEE,S0001,15-Jun-16,SOCIAL AND EMOTIONAL DEVELOPMENT,Social Awareness,Is willing to share and take turns,4,
2021,2,T002,MRS BELINDA KOH,K1,RACHEL LEE,S0001,15-Jun-16,SOCIAL AND EMOTIONAL DEVELOPMENT,Social Awareness,Plays cooperatively with peers,4,
2021,2,T002,MRS BELINDA KOH,K1,RACHEL LEE,S0001,15-Jun-16,SOCIAL AND EMOTIONAL DEVELOPMENT,Social Awareness,Shows empathy and is aware of the emotions of others,4,
2021,2,T002,MRS BELINDA KOH,K1,RACHEL LEE,S0001,15-Jun-16,SOCIAL AND EMOTIONAL DEVELOPMENT,Social Awareness,"Uses non-verbal interactions (e.g. smiles, waves, nods)",4,
2021,2,T002,MRS BELINDA KOH,K1,RACHEL LEE,S0001,15-Jun-16,SOCIAL AND EMOTIONAL DEVELOPMENT,Social Awareness,Commendable Areas observed:,0,"Rachel has increased in her confidence in reading in front 
of her classmates. She is a delightful & 
animated reader. Rachel won the interclass spelling bee 
competition!"
2021,2,T002,MRS BELINDA KOH,K1,RACHEL LEE,S0001,15-Jun-16,SOCIAL AND EMOTIONAL DEVELOPMENT,Social Awareness,Areas of potential in this category,0,"Rachel loves to create.  If she creates her own materials, 
this would boost her confidence in this area even more"
2021,2,T002,MRS BELINDA KOH,K1,RACHEL LEE,S0001,15-Jun-16,SOCIAL AND EMOTIONAL DEVELOPMENT,Social Awareness,"Suggested areas for parents to positively encourage 
at home",0,"1. To read books aloud to siblings to boost her confidence  
2. Mini projects – create a short story book  
3. Mini competitions to have more difficult words to 
challenge her spelling"
2020,1,T003,MDM YAP,N2,RACHEL LEE,S0001,15-Jun-16,AESTHETIC AND CREATIVE EXPRESSION,"Music and Movement, Art and Craft, Dramatic Play",Enjoys singing,4,
2020,1,T003,MDM YAP,N2,RACHEL LEE,S0001,15-Jun-16,AESTHETIC AND CREATIVE EXPRESSION,"Music and Movement, Art and Craft, Dramatic Play",Sings simple songs to pitch,4,
2020,1,T003,MDM YAP,N2,RACHEL LEE,S0001,15-Jun-16,AESTHETIC AND CREATIVE EXPRESSION,"Music and Movement, Art and Craft, Dramatic Play",Responds rhythmically to music,4,
2020,1,T003,MDM YAP,N2,RACHEL LEE,S0001,15-Jun-16,AESTHETIC AND CREATIVE EXPRESSION,"Music and Movement, Art and Craft, Dramatic Play",Participates keenly in musical activities,4,
2020,1,T003,MDM YAP,N2,RACHEL LEE,S0001,15-Jun-16,AESTHETIC AND CREATIVE EXPRESSION,"Music and Movement, Art and Craft, Dramatic Play",Enjoys painting,4,
2020,1,T003,MDM YAP,N2,RACHEL LEE,S0001,15-Jun-16,AESTHETIC AND CREATIVE EXPRESSION,"Music and Movement, Art and Craft, Dramatic Play",Enjoys drawing / colouring,4,
2020,1,T003,MDM YAP,N2,RACHEL LEE,S0001,15-Jun-16,AESTHETIC AND CREATIVE EXPRESSION,"Music and Movement, Art and Craft, Dramatic Play",Produces creative and original work,4,
2020,1,T003,MDM YAP,N2,RACHEL LEE,S0001,15-Jun-16,AESTHETIC AND CREATIVE EXPRESSION,"Music and Movement, Art and Craft, Dramatic Play",Enjoys role-play,4,
2020,1,T003,MDM YAP,N2,RACHEL LEE,S0001,15-Jun-16,AESTHETIC AND CREATIVE EXPRESSION,"Music and Movement, Art and Craft, Dramatic Play",Makes believe with objects and situations,4,
2020,1,T003,MDM YAP,N2,RACHEL LEE,S0001,15-Jun-16,AESTHETIC AND CREATIVE EXPRESSION,"Music and Movement, Art and Craft, Dramatic Play",Commendable Areas observed:,0,"Rachel has increased in her confidence in reading in front 
of her classmates. She is a delightful & 
animated reader. Rachel won the interclass spelling bee 
competition!"
2020,1,T003,MDM YAP,N2,RACHEL LEE,S0001,15-Jun-16,AESTHETIC AND CREATIVE EXPRESSION,"Music and Movement, Art and Craft, Dramatic Play",Areas of potential in this category,0,"Rachel loves to create.  If she creates her own materials, 
this would boost her confidence in this area even more"
2020,1,T003,MDM YAP,N2,RACHEL LEE,S0001,15-Jun-16,AESTHETIC AND CREATIVE EXPRESSION,"Music and Movement, Art and Craft, Dramatic Play","Suggested areas for parents to positively encourage 
at home",0,"1. To read books aloud to siblings to boost her confidence  
2. Mini projects – create a short story book  
3. Mini competitions to have more difficult words to 
challenge her spelling"
2020,2,T003,MDM YAP,N2,RACHEL LEE,S0001,15-Jun-16,AESTHETIC AND CREATIVE EXPRESSION,"Music and Movement, Art and Craft, Dramatic Play",Enjoys singing,4,
2020,2,T003,MDM YAP,N2,RACHEL LEE,S0001,15-Jun-16,AESTHETIC AND CREATIVE EXPRESSION,"Music and Movement, Art and Craft, Dramatic Play",Sings simple songs to pitch,4,
2020,2,T003,MDM YAP,N2,RACHEL LEE,S0001,15-Jun-16,AESTHETIC AND CREATIVE EXPRESSION,"Music and Movement, Art and Craft, Dramatic Play",Responds rhythmically to music,4,
2020,2,T003,MDM YAP,N2,RACHEL LEE,S0001,15-Jun-16,AESTHETIC AND CREATIVE EXPRESSION,"Music and Movement, Art and Craft, Dramatic Play",Participates keenly in musical activities,4,
2020,2,T003,MDM YAP,N2,RACHEL LEE,S0001,15-Jun-16,AESTHETIC AND CREATIVE EXPRESSION,"Music and Movement, Art and Craft, Dramatic Play",Enjoys painting,4,
2020,2,T003,MDM YAP,N2,RACHEL LEE,S0001,15-Jun-16,AESTHETIC AND CREATIVE EXPRESSION,"Music and Movement, Art and Craft, Dramatic Play",Enjoys drawing / colouring,4,
2020,2,T003,MDM YAP,N2,RACHEL LEE,S0001,15-Jun-16,AESTHETIC AND CREATIVE EXPRESSION,"Music and Movement, Art and Craft, Dramatic Play",Produces creative and original work,4,
2020,2,T003,MDM YAP,N2,RACHEL LEE,S0001,15-Jun-16,AESTHETIC AND CREATIVE EXPRESSION,"Music and Movement, Art and Craft, Dramatic Play",Enjoys role-play,4,
2020,2,T003,MDM YAP,N2,RACHEL LEE,S0001,15-Jun-16,AESTHETIC AND CREATIVE EXPRESSION,"Music and Movement, Art and Craft, Dramatic Play",Makes believe with objects and situations,4,
2020,2,T003,MDM YAP,N2,RACHEL LEE,S0001,15-Jun-16,AESTHETIC AND CREATIVE EXPRESSION,"Music and Movement, Art and Craft, Dramatic Play",Commendable Areas observed:,0,"Rachel has increased in her confidence in reading in front 
of her classmates. She is a delightful & 
animated reader. Rachel won the interclass spelling bee 
competition!"
2020,2,T003,MDM YAP,N2,RACHEL LEE,S0001,15-Jun-16,AESTHETIC AND CREATIVE EXPRESSION,"Music and Movement, Art and Craft, Dramatic Play",Areas of potential in this category,0,"Rachel loves to create.  If she creates her own materials, 
this would boost her confidence in this area even more"
2020,2,T003,MDM YAP,N2,RACHEL LEE,S0001,15-Jun-16,AESTHETIC AND CREATIVE EXPRESSION,"Music and Movement, Art and Craft, Dramatic Play","Suggested areas for parents to positively encourage 
at home",0,"1. To read books aloud to siblings to boost her confidence  
2. Mini projects – create a short story book  
3. Mini competitions to have more difficult words to 
challenge her spelling"
